pay_period_start,employee_id,employee_name,location,role,employment_type,hourly_rate,hours_biweekly,gross_pay,cpp_withheld,ei_withheld,income_tax_withheld,employee_benefits,net_pay,dataset
2024-02-26,1013,Elliot Martin,YYC-DT,Seasonal Associate,SEASONAL,17.78,32.57,579.09,30.11,9.27,69.49,0.0,470.22,bookstore_payroll
2024-03-11,1013,Elliot Martin,YYC-DT,Seasonal Associate,SEASONAL,17.78,41.98,746.4,38.81,11.94,89.57,0.0,606.08,bookstore_payroll
2024-03-25,1013,Elliot Martin,YYC-DT,Seasonal Associate,SEASONAL,17.78,45.03,800.63,41.63,12.81,96.08,0.0,650.11,bookstore_payroll
2024-04-08,1013,Elliot Martin,YYC-DT,Seasonal Associate,SEASONAL,17.78,35.29,627.46,32.63,10.04,75.3,0.0,509.49,bookstore_payroll
2024-04-22,1013,Elliot Martin,YYC-DT,Seasonal Associate,SEASONAL,17.78,48.25,857.89,44.61,13.73,102.95,0.0,696.6,bookstore_payroll
2024-05-06,1013,Elliot Martin,YYC-DT,Seasonal Associate,SEASONAL,17.78,37.22,661.77,34.41,10.59,79.41,0.0,537.36,bookstore_payroll
2024-05-20,1013,Elliot Martin,YYC-DT,Seasonal Associate,SEASONAL,17.78,36.24,644.35,33.51,10.31,77.32,0.0,523.21,bookstore_payroll
2024-06-03,1013,Elliot Martin,YYC-DT,Seasonal Associate,SEASONAL,17.78,30.12,535.53,27.85,8.57,64.26,0.0,434.85,bookstore_payroll
2024-06-17,1013,Elliot Martin,YYC-DT,Seasonal Associate,SEASONAL,17.78,42.41,754.05,39.21,12.06,90.49,0.0,612.29,bookstore_payroll
2024-07-01,1013,Elliot Martin,YYC-DT,Seasonal Associate,SEASONAL,17.78,57.82,1028.04,53.46,16.45,123.36,0.0,834.77,bookstore_payroll
2024-07-15,1013,Elliot Martin,YYC-DT,Seasonal Associate,SEASONAL,17.78,49.12,873.35,45.41,13.97,104.8,0.0,709.17,bookstore_payroll
2024-07-29,1013,Elliot Martin,YYC-DT,Seasonal Associate,SEASONAL,17.78,42.51,755.83,39.3,12.09,90.7,0.0,613.74,bookstore_payroll
2024-08-12,1013,Elliot Martin,YYC-DT,Seasonal Associate,SEASONAL,17.78,50.0,889.0,46.23,14.22,106.68,0.0,721.87,bookstore_payroll
2024-08-26,1013,Elliot Martin,YYC-DT,Seasonal Associate,SEASONAL,17.78,51.72,919.58,47.82,14.71,110.35,0.0,746.7,bookstore_payroll
2024-09-09,1013,Elliot Martin,YYC-DT,Seasonal Associate,SEASONAL,17.78,47.76,849.17,44.16,13.59,101.9,0.0,689.52,bookstore_payroll
2024-09-23,1013,Elliot Martin,YYC-DT,Seasonal Associate,SEASONAL,17.78,33.39,593.67,30.87,9.5,71.24,0.0,482.06,bookstore_payroll
2024-10-07,1013,Elliot Martin,YYC-DT,Seasonal Associate,SEASONAL,17.78,50.12,891.13,46.34,14.26,106.94,0.0,723.59,bookstore_payroll
2024-10-21,1013,Elliot Martin,YYC-DT,Seasonal Associate,SEASONAL,17.78,42.08,748.18,38.91,11.97,89.78,0.0,607.52,bookstore_payroll
2024-11-04,1013,Elliot Martin,YYC-DT,Seasonal Associate,SEASONAL,17.78,57.44,1021.28,53.11,16.34,122.55,0.0,829.28,bookstore_payroll
2024-11-18,1013,Elliot Martin,YYC-DT,Seasonal Associate,SEASONAL,17.78,47.85,850.77,44.24,13.61,102.09,0.0,690.83,bookstore_payroll
2024-12-02,1013,Elliot Martin,YYC-DT,Seasonal Associate,SEASONAL,17.78,50.38,895.76,46.58,14.33,107.49,0.0,727.36,bookstore_payroll
2024-12-16,1013,Elliot Martin,YYC-DT,Seasonal Associate,SEASONAL,17.78,41.23,733.07,38.12,11.73,87.97,0.0,595.25,bookstore_payroll
2024-12-30,1013,Elliot Martin,YYC-DT,Seasonal Associate,SEASONAL,17.78,52.83,939.32,48.84,15.03,112.72,0.0,762.73,bookstore_payroll
2019-01-07,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,33.54,581.92,30.26,9.31,69.83,0.0,472.52,bookstore_payroll
2019-01-21,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,41.61,721.93,37.54,11.55,86.63,0.0,586.21,bookstore_payroll
2019-02-04,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,37.42,649.24,33.76,10.39,77.91,0.0,527.18,bookstore_payroll
2019-02-18,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,39.47,684.8,35.61,10.96,82.18,0.0,556.05,bookstore_payroll
2019-03-04,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,46.51,806.95,41.96,12.91,96.83,0.0,655.25,bookstore_payroll
2019-03-18,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,37.87,657.04,34.17,10.51,78.84,0.0,533.52,bookstore_payroll
2019-04-01,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,46.63,809.03,42.07,12.94,97.08,0.0,656.94,bookstore_payroll
2019-04-15,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,37.56,651.67,33.89,10.43,78.2,0.0,529.15,bookstore_payroll
2019-04-29,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,40.79,707.71,36.8,11.32,84.93,0.0,574.66,bookstore_payroll
2019-05-13,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,52.9,917.82,47.73,14.69,110.14,0.0,745.26,bookstore_payroll
2019-05-27,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,40.73,706.67,36.75,11.31,84.8,0.0,573.81,bookstore_payroll
2019-06-10,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,39.54,686.02,35.67,10.98,82.32,0.0,557.05,bookstore_payroll
2019-06-24,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,40.84,708.57,36.85,11.34,85.03,0.0,575.35,bookstore_payroll
2019-07-08,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,44.02,763.75,39.71,12.22,91.65,0.0,620.17,bookstore_payroll
2019-07-22,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,39.99,693.83,36.08,11.1,83.26,0.0,563.39,bookstore_payroll
2019-08-05,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,58.35,1012.37,52.64,16.2,121.48,0.0,822.05,bookstore_payroll
2019-08-19,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,43.56,755.77,39.3,12.09,90.69,0.0,613.69,bookstore_payroll
2019-09-02,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,30.87,535.59,27.85,8.57,64.27,0.0,434.9,bookstore_payroll
2019-09-16,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,39.07,677.86,35.25,10.85,81.34,0.0,550.42,bookstore_payroll
2019-09-30,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,42.14,731.13,38.02,11.7,87.74,0.0,593.67,bookstore_payroll
2019-10-14,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,38.75,672.31,34.96,10.76,80.68,0.0,545.91,bookstore_payroll
2019-10-28,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,39.71,688.97,35.83,11.02,82.68,0.0,559.44,bookstore_payroll
2019-11-11,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,45.02,781.1,40.62,12.5,93.73,0.0,634.25,bookstore_payroll
2019-11-25,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,48.55,842.34,43.8,13.48,101.08,0.0,683.98,bookstore_payroll
2019-12-09,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,50.91,883.29,45.93,14.13,105.99,0.0,717.24,bookstore_payroll
2019-12-23,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,44.85,778.15,40.46,12.45,93.38,0.0,631.86,bookstore_payroll
2020-01-06,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,45.54,790.12,41.09,12.64,94.81,0.0,641.58,bookstore_payroll
2020-01-20,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,36.25,628.94,32.7,10.06,75.47,0.0,510.71,bookstore_payroll
2020-02-03,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,29.97,519.98,27.04,8.32,62.4,0.0,422.22,bookstore_payroll
2020-02-17,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,22.09,383.26,19.93,6.13,45.99,0.0,311.21,bookstore_payroll
2020-03-02,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,30.69,532.47,27.69,8.52,63.9,0.0,432.36,bookstore_payroll
2020-03-16,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,34.88,605.17,31.47,9.68,72.62,0.0,491.4,bookstore_payroll
2020-03-30,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,34.93,606.04,31.51,9.7,72.72,0.0,492.11,bookstore_payroll
2020-04-13,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,18.88,327.57,17.03,5.24,39.31,0.0,265.99,bookstore_payroll
2020-04-27,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,30.69,532.47,27.69,8.52,63.9,0.0,432.36,bookstore_payroll
2020-05-11,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,27.12,470.53,24.47,7.53,56.46,0.0,382.07,bookstore_payroll
2020-05-25,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,38.98,676.3,35.17,10.82,81.16,0.0,549.15,bookstore_payroll
2020-06-08,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,30.74,533.34,27.73,8.53,64.0,0.0,433.08,bookstore_payroll
2020-06-22,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,16.29,282.63,14.7,4.52,33.92,0.0,229.49,bookstore_payroll
2020-07-06,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,36.71,636.92,33.12,10.19,76.43,0.0,517.18,bookstore_payroll
2020-07-20,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,22.8,395.58,20.57,6.33,47.47,0.0,321.21,bookstore_payroll
2020-08-03,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,37.2,645.42,33.56,10.33,77.45,0.0,524.08,bookstore_payroll
2020-08-17,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,50.02,867.85,45.13,13.89,104.14,0.0,704.69,bookstore_payroll
2020-08-31,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,42.66,740.15,38.49,11.84,88.82,0.0,601.0,bookstore_payroll
2020-09-14,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,31.55,547.39,28.46,8.76,65.69,0.0,444.48,bookstore_payroll
2020-09-28,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,26.04,451.79,23.49,7.23,54.21,0.0,366.86,bookstore_payroll
2020-10-12,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,37.64,653.05,33.96,10.45,78.37,0.0,530.27,bookstore_payroll
2020-10-26,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,33.82,586.78,30.51,9.39,70.41,0.0,476.47,bookstore_payroll
2020-11-09,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,32.9,570.82,29.68,9.13,68.5,0.0,463.51,bookstore_payroll
2020-11-23,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,31.27,542.53,28.21,8.68,65.1,0.0,440.54,bookstore_payroll
2020-12-07,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,29.06,504.19,26.22,8.07,60.5,0.0,409.4,bookstore_payroll
2020-12-21,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,36.75,637.61,33.16,10.2,76.51,0.0,517.74,bookstore_payroll
2021-01-04,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,31.5,546.53,28.42,8.74,65.58,0.0,443.79,bookstore_payroll
2021-01-18,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,35.01,607.42,31.59,9.72,72.89,0.0,493.22,bookstore_payroll
2021-02-01,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,39.57,686.54,35.7,10.98,82.38,0.0,557.48,bookstore_payroll
2021-02-15,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,31.35,543.92,28.28,8.7,65.27,0.0,441.67,bookstore_payroll
2021-03-01,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,37.87,657.04,34.17,10.51,78.84,0.0,533.52,bookstore_payroll
2021-03-15,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,41.33,717.08,37.29,11.47,86.05,0.0,582.27,bookstore_payroll
2021-03-29,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,36.37,631.02,32.81,10.1,75.72,0.0,512.39,bookstore_payroll
2021-04-12,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,38.2,662.77,34.46,10.6,79.53,0.0,538.18,bookstore_payroll
2021-04-26,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,36.42,631.89,32.86,10.11,75.83,0.0,513.09,bookstore_payroll
2021-05-10,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,34.1,591.64,30.77,9.47,71.0,0.0,480.4,bookstore_payroll
2021-05-24,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,39.02,677.0,35.2,10.83,81.24,0.0,549.73,bookstore_payroll
2021-06-07,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,43.66,757.5,39.39,12.12,90.9,0.0,615.09,bookstore_payroll
2021-06-21,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,39.13,678.91,35.3,10.86,81.47,0.0,551.28,bookstore_payroll
2021-07-05,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,37.94,658.26,34.23,10.53,78.99,0.0,534.51,bookstore_payroll
2021-07-19,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,38.1,661.04,34.37,10.58,79.32,0.0,536.77,bookstore_payroll
2021-08-02,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,38.32,664.85,34.57,10.64,79.78,0.0,539.86,bookstore_payroll
2021-08-16,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,44.78,776.93,40.4,12.43,93.23,0.0,630.87,bookstore_payroll
2021-08-30,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,35.94,623.56,32.43,9.98,74.83,0.0,506.32,bookstore_payroll
2021-09-13,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,27.85,483.2,25.13,7.73,57.98,0.0,392.36,bookstore_payroll
2021-09-27,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,36.81,638.65,33.21,10.22,76.64,0.0,518.58,bookstore_payroll
2021-10-11,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,34.13,592.16,30.79,9.47,71.06,0.0,480.84,bookstore_payroll
2021-10-25,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,42.89,744.14,38.7,11.91,89.3,0.0,604.23,bookstore_payroll
2021-11-08,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,25.56,443.47,23.06,7.1,53.22,0.0,360.09,bookstore_payroll
2021-11-22,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,40.35,700.07,36.4,11.2,84.01,0.0,568.46,bookstore_payroll
2021-12-06,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,36.68,636.4,33.09,10.18,76.37,0.0,516.76,bookstore_payroll
2021-12-20,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,43.96,762.71,39.66,12.2,91.53,0.0,619.32,bookstore_payroll
2022-01-03,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,36.32,630.15,32.77,10.08,75.62,0.0,511.68,bookstore_payroll
2022-01-17,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,34.54,599.27,31.16,9.59,71.91,0.0,486.61,bookstore_payroll
2022-01-31,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,43.62,756.81,39.35,12.11,90.82,0.0,614.53,bookstore_payroll
2022-02-14,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,45.67,792.37,41.2,12.68,95.08,0.0,643.41,bookstore_payroll
2022-02-28,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,37.41,649.06,33.75,10.38,77.89,0.0,527.04,bookstore_payroll
2022-03-14,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,37.53,651.15,33.86,10.42,78.14,0.0,528.73,bookstore_payroll
2022-03-28,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,45.62,791.51,41.16,12.66,94.98,0.0,642.71,bookstore_payroll
2022-04-11,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,44.95,779.88,40.55,12.48,93.59,0.0,633.26,bookstore_payroll
2022-04-25,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,44.19,766.7,39.87,12.27,92.0,0.0,622.56,bookstore_payroll
2022-05-09,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,35.58,617.31,32.1,9.88,74.08,0.0,501.25,bookstore_payroll
2022-05-23,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,34.05,590.77,30.72,9.45,70.89,0.0,479.71,bookstore_payroll
2022-06-06,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,47.82,829.68,43.14,13.27,99.56,0.0,673.71,bookstore_payroll
2022-06-20,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,41.66,722.8,37.59,11.56,86.74,0.0,586.91,bookstore_payroll
2022-07-04,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,39.25,680.99,35.41,10.9,81.72,0.0,552.96,bookstore_payroll
2022-07-18,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,43.06,747.09,38.85,11.95,89.65,0.0,606.64,bookstore_payroll
2022-08-01,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,44.21,767.04,39.89,12.27,92.04,0.0,622.84,bookstore_payroll
2022-08-15,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,43.07,747.26,38.86,11.96,89.67,0.0,606.77,bookstore_payroll
2022-08-29,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,41.95,727.83,37.85,11.65,87.34,0.0,590.99,bookstore_payroll
2022-09-12,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,45.38,787.34,40.94,12.6,94.48,0.0,639.32,bookstore_payroll
2022-09-26,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,41.17,714.3,37.14,11.43,85.72,0.0,580.01,bookstore_payroll
2022-10-10,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,51.52,893.87,46.48,14.3,107.26,0.0,725.83,bookstore_payroll
2022-10-24,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,45.71,793.07,41.24,12.69,95.17,0.0,643.97,bookstore_payroll
2022-11-07,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,44.52,772.42,40.17,12.36,92.69,0.0,627.2,bookstore_payroll
2022-11-21,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,52.2,905.67,47.09,14.49,108.68,0.0,735.41,bookstore_payroll
2022-12-05,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,45.82,794.98,41.34,12.72,95.4,0.0,645.52,bookstore_payroll
2022-12-19,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,58.21,1009.94,52.52,16.16,121.19,0.0,820.07,bookstore_payroll
2023-01-02,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,38.11,661.21,34.38,10.58,79.35,0.0,536.9,bookstore_payroll
2023-01-16,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,42.72,741.19,38.54,11.86,88.94,0.0,601.85,bookstore_payroll
2023-01-30,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,36.4,631.54,32.84,10.1,75.78,0.0,512.82,bookstore_payroll
2023-02-13,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,37.71,654.27,34.02,10.47,78.51,0.0,531.27,bookstore_payroll
2023-02-27,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,37.95,658.43,34.24,10.53,79.01,0.0,534.65,bookstore_payroll
2023-03-13,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,47.42,822.74,42.78,13.16,98.73,0.0,668.07,bookstore_payroll
2023-03-27,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,41.25,715.69,37.22,11.45,85.88,0.0,581.14,bookstore_payroll
2023-04-10,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,25.25,438.09,22.78,7.01,52.57,0.0,355.73,bookstore_payroll
2023-04-24,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,40.56,703.72,36.59,11.26,84.45,0.0,571.42,bookstore_payroll
2023-05-08,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,34.16,592.68,30.82,9.48,71.12,0.0,481.26,bookstore_payroll
2023-05-22,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,37.36,648.2,33.71,10.37,77.78,0.0,526.34,bookstore_payroll
2023-06-05,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,46.9,813.72,42.31,13.02,97.65,0.0,660.74,bookstore_payroll
2023-06-19,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,31.94,554.16,28.82,8.87,66.5,0.0,449.97,bookstore_payroll
2023-07-03,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,38.63,670.23,34.85,10.72,80.43,0.0,544.23,bookstore_payroll
2023-07-17,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,36.04,625.29,32.52,10.0,75.03,0.0,507.74,bookstore_payroll
2023-07-31,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,43.68,757.85,39.41,12.13,90.94,0.0,615.37,bookstore_payroll
2023-08-14,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,35.86,622.17,32.35,9.95,74.66,0.0,505.21,bookstore_payroll
2023-08-28,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,36.37,631.02,32.81,10.1,75.72,0.0,512.39,bookstore_payroll
2023-09-11,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,38.62,670.06,34.84,10.72,80.41,0.0,544.09,bookstore_payroll
2023-09-25,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,41.88,726.62,37.78,11.63,87.19,0.0,590.02,bookstore_payroll
2023-10-09,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,34.53,599.1,31.15,9.59,71.89,0.0,486.47,bookstore_payroll
2023-10-23,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,42.17,731.65,38.05,11.71,87.8,0.0,594.09,bookstore_payroll
2023-11-06,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,46.66,809.55,42.1,12.95,97.15,0.0,657.35,bookstore_payroll
2023-11-20,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,49.24,854.31,44.42,13.67,102.52,0.0,693.7,bookstore_payroll
2023-12-04,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,39.76,689.84,35.87,11.04,82.78,0.0,560.15,bookstore_payroll
2023-12-18,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,57.9,1004.57,52.24,16.07,120.55,0.0,815.71,bookstore_payroll
2024-01-01,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,33.96,589.21,30.64,9.43,70.71,0.0,478.43,bookstore_payroll
2024-01-15,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,37.05,642.82,33.43,10.29,77.14,0.0,521.96,bookstore_payroll
2024-01-29,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,43.89,761.49,39.6,12.18,91.38,0.0,618.33,bookstore_payroll
2024-02-12,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,41.51,720.2,37.45,11.52,86.42,0.0,584.81,bookstore_payroll
2024-02-26,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,45.88,796.02,41.39,12.74,95.52,0.0,646.37,bookstore_payroll
2024-03-11,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,38.94,675.61,35.13,10.81,81.07,0.0,548.6,bookstore_payroll
2024-03-25,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,33.44,580.18,30.17,9.28,69.62,0.0,471.11,bookstore_payroll
2024-04-08,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,31.65,549.13,28.55,8.79,65.9,0.0,445.89,bookstore_payroll
2024-04-22,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,51.48,893.18,46.45,14.29,107.18,0.0,725.26,bookstore_payroll
2024-05-06,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,38.98,676.3,35.17,10.82,81.16,0.0,549.15,bookstore_payroll
2024-05-20,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,39.8,690.53,35.91,11.05,82.86,0.0,560.71,bookstore_payroll
2024-06-03,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,51.61,895.43,46.56,14.33,107.45,0.0,727.09,bookstore_payroll
2024-06-17,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,37.85,656.7,34.15,10.51,78.8,0.0,533.24,bookstore_payroll
2024-07-01,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,47.07,816.66,42.47,13.07,98.0,0.0,663.12,bookstore_payroll
2024-07-15,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,40.72,706.49,36.74,11.3,84.78,0.0,573.67,bookstore_payroll
2024-07-29,1014,Skyler Adams,YYC-DT,Seasonal Associate,SEASONAL,17.35,39.05,677.52,35.23,10.84,81.3,0.0,550.15,bookstore_payroll
